Ticket;Open Time;Type;Size;Item;Price;S / L;T / P;Close Time;Price;Commission;Taxes;Swap;Profit
173764368;2023.09.25 10:49:20;buy;0.10;audcad#;0.86561;0.86566;0.86605;2023.09.25 13:32:25;0.86566;0.00;0.00;0.00;0.35
173768551;2023.09.25 13:32:37;sell;0.10;gbpjpy#;181.762;181.879;181.537;2023.09.25 13:45:44;181.878;0.00;0.00;0.00;-7.33
173768613;2023.09.25 13:34:42;sell;0.10;nzdusd#;0.59654;0.59695;0.59501;2023.09.25 13:47:03;0.59695;0.00;0.00;0.00;-3.85
173768596;2023.09.25 13:34:03;sell;0.10;nzdjpy#;88.634;88.719;88.445;2023.09.25 13:47:06;88.719;0.00;0.00;0.00;-5.37
173768536;2023.09.25 13:32:03;sell;0.10;audusd#;0.64301;0.64338;0.64244;2023.09.25 13:52:39;0.64338;0.00;0.00;0.00;-3.48
173768521;2023.09.25 13:31:37;sell;0.10;audjpy#;95.560;95.620;95.302;2023.09.25 13:52:54;95.621;0.00;0.00;0.00;-3.86
173767631;2023.09.25 13:00:22;sell;0.10;audusd#;0.64245;0.64234;0.64198;2023.09.25 14:59:58;0.64234;0.00;0.00;0.00;1.04
173768329;2023.09.25 13:28:41;buy;0.10;usdchf#;0.90902;0.91001;0.91050;2023.09.25 15:00:31;0.91000;0.00;0.00;0.00;10.13
173767668;2023.09.25 13:02:25;sell;0.10;gbpusd#;122.246;122.237;122.205;2023.09.25 15:01:10;122.238;0.00;0.00;0.00;0.75
173774049;2023.09.25 16:44:01;sell;0.10;usdcad#;134.836;134.811;134.667;2023.09.25 16:47:08;134.811;0.00;0.00;0.00;1.75
173774202;2023.09.25 16:44:55;sell;0.10;nzdcad#;0.80384;0.80343;0.80280;2023.09.25 17:08:49;0.80343;0.00;0.00;0.00;2.88
173771578;2023.09.25 15:42:48;sell;0.10;usdcad#;134.667;134.665;134.552;2023.09.25 19:25:14;134.669;0.00;0.00;0.00;-0.14
173777524;2023.09.25 17:33:07;buy;0.10;audchf#;0.58542;0.58543;0.58650;2023.09.25 19:34:33;0.58543;0.00;0.00;0.00;0.10
173779923;2023.09.25 19:27:16;sell;0.10;audchf#;0.58560;0.58557;0.58514;2023.09.25 19:54:56;0.58557;0.00;0.00;0.00;0.31
173780537;2023.09.25 20:19:10;buy;0.10;usdchf#;0.91138;0.91163;0.91243;2023.09.25 20:51:58;0.91163;0.00;0.00;0.00;2.59
173781783;2023.09.25 22:37:12;buy;0.10;nzdcad#;0.80286;0.00000;0.80333;2023.09.25 23:22:29;0.80296;0.00;0.00;0.00;0.71
173781695;2023.09.25 22:23:11;buy;0.10;nzdcad#;0.80297;0.00000;0.00000;2023.09.25 23:23:19;0.80297;0.00;0.00;0.00;0.00
173772534;2023.09.25 16:10:14;sell;0.10;usdjpy#;148.753;148.732;148.664;2023.09.26 03:28:09;148.732;0.00;0.00;0.00;1.33
173782596;2023.09.26 00:05:49;buy;0.10;usdjpy#;148.879;0.000;148.895;2023.09.26 03:55:22;148.895;0.00;0.00;0.00;1.01
173782601;2023.09.26 00:06:28;buy;0.10;usdchf#;0.91293;0.91334;0.00000;2023.09.26 06:02:44;0.91334;0.00;0.00;0.00;4.25
173786634;2023.09.26 08:37:21;buy;0.10;audchf#;0.58553;0.58570;0.58615;2023.09.26 09:09:01;0.58566;0.00;0.00;0.00;1.35
173774385;2023.09.25 16:46:42;buy;0.10;eurgbp#;0.86844;0.86874;0.86895;2023.09.26 09:19:47;0.86895;0.00;0.00;0.00;5.87
173787879;2023.09.26 09:45:43;sell;0.10;usdchf#;0.91368;0.91411;0.91302;2023.09.26 09:53:20;0.91412;0.00;0.00;0.00;-4.56
173789046;2023.09.26 10:18:30;buy;0.10;audchf#;0.58441;0.58463;0.00000;2023.09.26 10:38:54;0.58481;0.00;0.00;0.00;4.14
173789166;2023.09.26 10:26:38;buy;0.10;gbpusd#;121.741;121.762;0.00000;2023.09.26 10:42:18;121.762;0.00;0.00;0.00;1.99
173789849;2023.09.26 10:59:53;buy;0.10;usdjpy#;148.884;148.785;0.000;2023.09.26 11:04:11;148.770;0.00;0.00;0.00;-7.23
173789603;2023.09.26 10:47:33;sell;0.10;nzdusd#;0.59477;0.59581;0.00000;2023.09.26 11:05:14;0.59581;0.00;0.00;0.00;-9.82
173787667;2023.09.26 09:37:17;buy;0.10;audchf#;0.58517;0.58519;0.00000;2023.09.26 11:36:00;0.58519;0.00;0.00;0.00;0.20
173787746;2023.09.26 09:41:06;sell;0.10;usdcad#;134.874;134.810;0.00000;2023.09.26 11:37:10;134.799;0.00;0.00;0.00;5.25
173787670;2023.09.26 09:37:37;sell;0.10;usdcad#;134.834;134.811;0.00000;2023.09.26 11:38:13;134.816;0.00;0.00;0.00;1.26
173790859;2023.09.26 11:35:52;sell;0.10;audusd#;0.64143;0.64121;0.00000;2023.09.26 11:50:15;0.64121;0.00;0.00;0.00;2.07
173791299;2023.09.26 12:02:43;sell;0.10;usdjpy#;148.908;148.893;0.000;2023.09.26 12:42:38;148.896;0.00;0.00;0.00;0.76
173792020;2023.09.26 12:42:59;sell;0.10;audusd#;0.64120;0.64115;0.00000;2023.09.26 13:12:42;0.64098;0.00;0.00;0.00;2.08
173792363;2023.09.26 13:05:37;sell;0.10;nzdcad#;0.80443;0.80418;0.80350;2023.09.26 13:27:14;0.80421;0.00;0.00;0.00;1.54
173772537;2023.09.25 16:10:28;buy;0.10;eurcad#;143.069;143.116;0.00000;2023.09.26 14:56:25;143.117;0.00;0.00;0.00;3.35
173771258;2023.09.25 15:34:47;buy;0.10;eurcad#;143.072;143.111;143.145;2023.09.26 14:56:38;143.111;0.00;0.00;0.00;2.73
173793648;2023.09.26 14:29:14;buy;0.10;usdchf#;0.91233;0.91251;0.00000;2023.09.26 15:01:25;0.91251;0.00;0.00;0.00;1.87
173793646;2023.09.26 14:29:01;buy;0.10;usdjpy#;148.884;148.907;0.000;2023.09.26 16:14:24;148.902;0.00;0.00;0.00;1.14
173793654;2023.09.26 14:29:42;sell;0.10;eurusd#;105.998;105.979;0.00000;2023.09.26 16:14:46;105.980;0.00;0.00;0.00;1.70
173797798;2023.09.26 17:03:15;buy;0.10;usdjpy#;148.903;0.000;148.950;2023.09.26 17:09:21;148.949;0.00;0.00;0.00;2.91
173798307;2023.09.26 17:17:10;buy;0.10;audjpy#;95.417;95.440;95.500;2023.09.26 17:30:45;95.487;0.00;0.00;0.00;4.44
173796773;2023.09.26 16:30:55;buy;0.10;eurgbp#;0.86961;0.00000;0.00000;2023.09.26 18:00:34;0.86969;0.00;0.00;0.00;0.92
173799810;2023.09.26 18:07:14;buy;0.10;nzdjpy#;88.699;0.000;0.000;2023.09.26 18:15:19;88.705;0.00;0.00;0.00;0.38
173793657;2023.09.26 14:29:52;sell;0.10;audusd#;0.64080;0.00000;0.00000;2023.09.26 18:25:06;0.64071;0.00;0.00;0.00;0.85
173800587;2023.09.26 18:31:49;buy;0.10;audjpy#;95.358;0.000;95.450;2023.09.26 18:36:32;95.393;0.00;0.00;0.00;2.23
173794345;2023.09.26 15:01:53;sell;0.10;audcad#;0.86526;0.00000;0.00000;2023.09.26 18:55:17;0.86518;0.00;0.00;0.00;0.56
173801720;2023.09.26 19:11:08;sell;0.10;gbpjpy#;181.290;0.000;0.000;2023.09.26 19:34:37;181.233;0.00;0.00;0.00;3.63
173801715;2023.09.26 19:10:29;buy;0.10;eurgbp#;0.86884;0.00000;0.00000;2023.09.26 21:25:34;0.86889;0.00;0.00;0.00;0.58
173811260;2023.09.27 08:57:14;sell;0.10;gbpusd#;121.475;0.00000;0.00000;2023.09.27 09:03:31;121.447;0.00;0.00;0.00;2.65
173811475;2023.09.27 09:08:57;sell;0.10;gbpjpy#;181.126;181.108;0.000;2023.09.27 10:07:10;181.108;0.00;0.00;0.00;1.15
173812306;2023.09.27 10:02:20;sell;0.10;audcad#;0.86274;0.86270;0.86189;2023.09.27 10:09:41;0.86271;0.00;0.00;0.00;0.21
173812318;2023.09.27 10:03:42;sell;0.10;nzdcad#;0.80276;0.80248;0.80183;2023.09.27 10:16:37;0.80249;0.00;0.00;0.00;1.89
173812459;2023.09.27 10:10:22;sell;0.10;eurgbp#;0.86996;0.86984;0.86921;2023.09.27 10:16:38;0.86984;0.00;0.00;0.00;1.38
173812687;2023.09.27 10:27:20;buy;0.10;usdchf#;0.91570;0.91598;0.91699;2023.09.27 10:34:07;0.91598;0.00;0.00;0.00;2.89
173813749;2023.09.27 11:33:34;sell;0.10;gbpjpy#;181.205;181.193;0.000;2023.09.27 11:36:09;181.194;0.00;0.00;0.00;0.70
173813747;2023.09.27 11:33:22;sell;0.10;gbpusd#;121.605;121.578;0.00000;2023.09.27 11:38:26;121.569;0.00;0.00;0.00;3.41
173813772;2023.09.27 11:35:40;buy;0.10;eurgbp#;0.86889;0.00000;0.00000;2023.09.27 11:41:04;0.86897;0.00;0.00;0.00;0.92
173813306;2023.09.27 11:07:53;buy;0.10;usdcad#;135.153;0.00000;135.205;2023.09.27 11:42:01;135.156;0.00;0.00;0.00;0.21
173813895;2023.09.27 11:47:13;sell;0.10;nzdcad#;0.80310;0.00000;0.80202;2023.09.27 12:35:29;0.80307;0.00;0.00;0.00;0.21
173814366;2023.09.27 12:21:42;sell;0.10;nzdcad#;0.80331;0.00000;0.80186;2023.09.27 12:35:31;0.80307;0.00;0.00;0.00;1.68
173814875;2023.09.27 12:54:20;sell;0.10;eurcad#;142.936;144.459;142.773;2023.09.27 13:03:54;142.933;0.00;0.00;0.00;0.21
173815141;2023.09.27 13:06:25;sell;0.10;eurcad#;142.893;142.891;142.824;2023.09.27 13:15:02;142.891;0.00;0.00;0.00;0.14
173814820;2023.09.27 12:50:43;buy;0.10;audchf#;0.58440;0.00000;0.58475;2023.09.27 13:25:59;0.58452;0.00;0.00;0.00;1.24
173815445;2023.09.27 13:30:31;buy;0.10;usdcad#;135.276;135.315;135.355;2023.09.27 13:41:57;135.333;0.00;0.00;0.00;3.99
173815442;2023.09.27 13:30:14;buy;0.10;eurgbp#;0.86882;0.00000;0.00000;2023.09.27 13:45:36;0.86889;0.00;0.00;0.00;0.81
173814934;2023.09.27 12:56:53;sell;0.10;gbpjpy#;181.232;181.229;0.000;2023.09.27 13:49:03;181.239;0.00;0.00;0.00;-0.45
173815611;2023.09.27 13:43:54;buy;0.10;audjpy#;95.061;0.000;0.000;2023.09.27 13:49:11;95.064;0.00;0.00;0.00;0.19
173814862;2023.09.27 12:53:48;sell;0.10;gbpjpy#;181.199;181.197;0.000;2023.09.27 14:04:27;181.193;0.00;0.00;0.00;0.38
173814817;2023.09.27 12:50:17;sell;0.10;gbpjpy#;181.178;0.000;0.000;2023.09.27 14:07:16;181.172;0.00;0.00;0.00;0.38
173816089;2023.09.27 14:01:39;buy;0.10;nzdjpy#;88.453;0.000;0.000;2023.09.27 14:07:42;88.458;0.00;0.00;0.00;0.31
173816845;2023.09.27 14:29:47;sell;0.10;usdchf#;0.91900;0.91938;0.91648;2023.09.27 14:32:34;0.91886;0.00;0.00;0.00;1.45
173817002;2023.09.27 14:33:56;buy;0.10;nzdjpy#;88.395;88.411;88.474;2023.09.27 14:57:45;88.410;0.00;0.00;0.00;0.95
173817312;2023.09.27 14:46:23;buy;0.10;nzdjpy#;88.356;88.411;0.000;2023.09.27 14:57:45;88.410;0.00;0.00;0.00;3.43
173816721;2023.09.27 14:24:59;buy;0.10;eurgbp#;0.86838;0.00000;0.00000;2023.09.27 15:22:31;0.86842;0.00;0.00;0.00;0.46
173819561;2023.09.27 16:19:23;buy;0.10;usdchf#;0.91735;0.00000;0.00000;2023.09.27 16:27:32;0.91767;0.00;0.00;0.00;3.31
173823179;2023.09.27 17:33:59;sell;0.10;gbpjpy#;181.461;181.392;0.000;2023.09.27 17:50:17;181.392;0.00;0.00;0.00;4.39
173823353;2023.09.27 17:38:30;buy;0.10;eurgbp#;0.86626;0.00000;0.86744;2023.09.27 17:53:30;0.86626;0.00;0.00;0.00;0.00
173821652;2023.09.27 16:58:05;buy;0.10;eurgbp#;0.86656;0.00000;0.86750;2023.09.27 18:12:09;0.86662;0.00;0.00;0.00;0.69
173818673;2023.09.27 15:37:09;buy;0.10;usdcad#;135.192;135.327;0.00000;2023.09.27 20:17:03;135.327;0.00;0.00;0.00;9.50
173828731;2023.09.27 20:36:36;buy;0.10;audchf#;0.58419;0.00000;0.58450;2023.09.27 20:52:03;0.58422;0.00;0.00;0.00;0.31
173830196;2023.09.27 21:44:33;sell;0.10;gbpjpy#;181.565;181.650;181.354;2023.09.27 21:55:07;181.651;0.00;0.00;0.00;-5.47
173829998;2023.09.27 21:38:09;buy;0.10;usdjpy#;149.622;0.000;0.000;2023.09.27 23:21:59;149.633;0.00;0.00;0.00;0.70
173831097;2023.09.27 22:38:42;buy;0.10;eurgbp#;0.86545;0.86507;0.86600;2023.09.28 00:00:00;0.86508;0.00;0.00;-2.20;-4.28
173839962;2023.09.28 10:14:55;buy;0.10;audchf#;0.58645;0.58610;0.58736;2023.09.28 10:20:11;0.58607;0.00;0.00;0.00;-3.93
173840278;2023.09.28 10:21:21;sell;0.10;eurusd#;105.127;105.107;0.00000;2023.09.28 10:30:32;105.109;0.00;0.00;0.00;1.71
173840276;2023.09.28 10:21:16;buy;0.10;usdjpy#;149.241;149.284;149.591;2023.09.28 10:33:33;149.284;0.00;0.00;0.00;2.74
173840307;2023.09.28 10:22:53;buy;0.10;usdchf#;0.91960;0.92020;0.00000;2023.09.28 10:35:54;0.92019;0.00;0.00;0.00;6.10
173840720;2023.09.28 10:42:16;sell;0.10;gbpusd#;121.600;121.585;0.00000;2023.09.28 10:48:10;121.588;0.00;0.00;0.00;1.14
173840305;2023.09.28 10:22:22;buy;0.10;usdjpy#;149.242;149.299;0.000;2023.09.28 10:48:20;149.300;0.00;0.00;0.00;3.70
173841632;2023.09.28 11:09:58;sell;0.10;gbpjpy#;181.660;181.721;0.000;2023.09.28 11:14:07;181.722;0.00;0.00;0.00;-3.95
173841996;2023.09.28 11:22:56;sell;0.05;gbpjpy#;181.780;181.777;0.000;2023.09.28 11:24:33;181.779;0.00;0.00;0.00;0.03
173842017;2023.09.28 11:23:36;buy;0.10;usdchf#;0.91975;0.91910;0.00000;2023.09.28 11:37:55;0.91910;0.00;0.00;0.00;-6.73
173842052;2023.09.28 11:25:06;sell;0.05;gbpjpy#;181.749;181.718;0.000;2023.09.28 11:41:07;181.719;0.00;0.00;0.00;0.96
173842567;2023.09.28 11:40:48;buy;0.10;usdchf#;0.91935;0.91890;0.92049;2023.09.28 11:47:18;0.91890;0.00;0.00;0.00;-4.66
173842919;2023.09.28 11:59:56;sell;0.10;audusd#;0.63773;0.63815;0.00000;2023.09.28 12:06:44;0.63766;0.00;0.00;0.00;0.66
173843270;2023.09.28 12:08:32;sell;0.10;gbpusd#;121.737;121.900;0.00000;2023.09.28 12:24:38;121.900;0.00;0.00;0.00;-15.49
173843750;2023.09.28 12:28:51;sell;0.10;gbpusd#;121.868;121.962;0.00000;2023.09.28 12:40:38;121.969;0.00;0.00;0.00;-9.59
173843703;2023.09.28 12:26:50;buy;0.10;usdjpy#;149.340;149.244;0.000;2023.09.28 12:44:03;149.246;0.00;0.00;0.00;-5.98
173844667;2023.09.28 12:53:44;sell;0.10;gbpusd#;121.999;121.982;0.00000;2023.09.28 12:58:47;121.987;0.00;0.00;0.00;1.14
173844511;2023.09.28 12:49:28;sell;0.10;nzdusd#;0.59518;0.59555;0.00000;2023.09.28 13:01:23;0.59555;0.00;0.00;0.00;-3.51
173844697;2023.09.28 12:55:03;buy;0.10;usdjpy#;149.296;149.237;0.000;2023.09.28 13:01:26;149.237;0.00;0.00;0.00;-3.75
173844497;2023.09.28 12:48:57;sell;0.10;audusd#;0.63875;0.63919;0.00000;2023.09.28 13:02:06;0.63919;0.00;0.00;0.00;-4.17
173843747;2023.09.28 12:28:37;sell;0.10;gbpjpy#;181.987;181.973;0.000;2023.09.28 13:18:10;181.973;0.00;0.00;0.00;0.89
173844661;2023.09.28 12:53:24;buy;0.10;usdchf#;0.91731;0.91769;0.00000;2023.09.28 13:42:24;0.91768;0.00;0.00;0.00;3.83
173844509;2023.09.28 12:49:12;sell;0.10;eurusd#;105.365;105.351;0.00000;2023.09.28 13:45:00;105.351;0.00;0.00;0.00;1.33
173845811;2023.09.28 13:50:38;sell;0.10;audusd#;0.63920;0.63914;0.00000;2023.09.28 13:57:01;0.63914;0.00;0.00;0.00;0.56
173846144;2023.09.28 14:03:45;sell;0.10;gbpjpy#;182.147;182.144;0.000;2023.09.28 14:07:01;182.146;0.00;0.00;0.00;0.06
173847042;2023.09.28 14:47:11;sell;0.10;eurusd#;105.451;105.389;0.00000;2023.09.28 15:02:43;105.389;0.00;0.00;0.00;5.88
173848577;2023.09.28 15:31:20;buy;0.10;gbpusd#;122.209;0.00000;0.00000;2023.09.28 15:31:40;122.167;0.00;0.00;0.00;-3.98
173849128;2023.09.28 15:36:02;sell;0.10;eurusd#;105.547;105.465;0.00000;2023.09.28 15:40:04;105.465;0.00;0.00;0.00;7.78
173849101;2023.09.28 15:35:52;buy;0.10;usdchf#;0.91692;0.91881;0.00000;2023.09.28 15:46:29;0.91882;0.00;0.00;0.00;19.63
173852587;2023.09.28 16:28:04;buy;0.10;audchf#;0.58662;0.58674;0.00000;2023.09.28 16:36:36;0.58674;0.00;0.00;0.00;1.24
173853276;2023.09.28 16:37:19;sell;0.10;eurusd#;105.466;105.457;0.00000;2023.09.28 16:38:54;105.460;0.00;0.00;0.00;0.57
173853302;2023.09.28 16:37:35;sell;0.10;audusd#;0.63989;0.63981;0.00000;2023.09.28 16:41:53;0.63981;0.00;0.00;0.00;0.76
173853313;2023.09.28 16:37:49;sell;0.10;nzdusd#;0.59487;0.59448;0.00000;2023.09.28 16:45:53;0.59448;0.00;0.00;0.00;3.70
173855474;2023.09.28 17:14:54;sell;0.10;audusd#;0.64132;0.00000;0.00000;2023.09.28 17:26:49;0.64126;0.00;0.00;0.00;0.57
173855917;2023.09.28 17:29:30;sell;0.10;audusd#;0.64138;0.00000;0.00000;2023.09.28 17:31:02;0.64083;0.00;0.00;0.00;5.21
173857120;2023.09.28 17:55:04;sell;0.10;eurusd#;105.643;0.00000;0.00000;2023.09.28 17:59:16;105.641;0.00;0.00;0.00;0.19
173859234;2023.09.28 18:45:23;buy;0.10;usdjpy#;149.242;149.249;0.000;2023.09.28 18:48:29;149.249;0.00;0.00;0.00;0.44
173859242;2023.09.28 18:45:54;sell;0.10;gbpusd#;122.197;122.193;0.00000;2023.09.28 19:04:22;122.198;0.00;0.00;0.00;-0.10
173859252;2023.09.28 18:46:05;buy;0.10;usdchf#;0.91508;0.91519;0.00000;2023.09.28 19:04:28;0.91519;0.00;0.00;0.00;1.13
173859237;2023.09.28 18:45:46;sell;0.10;eurusd#;105.756;105.736;0.00000;2023.09.28 19:04:33;105.736;0.00;0.00;0.00;1.89
173857586;2023.09.28 18:02:12;sell;0.10;gbpjpy#;182.205;182.198;182.170;2023.09.28 19:50:52;182.169;0.00;0.00;0.00;2.28
173860208;2023.09.28 19:37:43;sell;0.10;audusd#;0.64268;0.64248;0.00000;2023.09.28 19:56:35;0.64248;0.00;0.00;0.00;1.89
173861884;2023.09.28 21:31:17;sell;0.10;eurusd#;105.621;105.578;0.00000;2023.09.28 21:37:11;105.579;0.00;0.00;0.00;3.98
173861964;2023.09.28 21:37:26;buy;0.10;audchf#;0.58798;0.58800;0.00000;2023.09.28 21:48:40;0.58800;0.00;0.00;0.00;0.21
173861888;2023.09.28 21:31:36;buy;0.10;usdchf#;0.91595;0.91602;0.00000;2023.09.28 22:05:02;0.91600;0.00;0.00;0.00;0.52
173861880;2023.09.28 21:30:54;buy;0.10;usdjpy#;149.281;149.300;0.000;2023.09.28 22:24:25;149.300;0.00;0.00;0.00;1.21
173870539;2023.09.29 09:39:21;buy;0.01;usdchf#;0.91225;0.91225;0.91303;2023.09.29 09:45:11;0.91225;0.00;0.00;0.00;0.00
173870685;2023.09.29 09:44:38;buy;0.01;usdchf#;0.91201;0.91227;0.00000;2023.09.29 09:45:11;0.91225;0.00;0.00;0.00;0.25
173870965;2023.09.29 09:47:37;buy;0.01;usdjpy#;148.824;148.853;0.000;2023.09.29 09:50:10;148.853;0.00;0.00;0.00;0.19
173771208;2023.09.25 15:30:27;sell;0.10;usdchf#;0.91043;0.00000;0.90998;2023.09.29 10:10:59;0.91077;0.00;0.00;-3.59;-3.52
173871979;2023.09.29 10:11:32;buy;0.01;usdchf#;0.91099;0.91034;0.00000;2023.09.29 10:19:03;0.91034;0.00;0.00;0.00;-0.68
173765920;2023.09.25 11:32:06;sell;0.10;usdjpy#;148.491;0.000;148.452;2023.09.29 10:40:08;148.596;0.00;0.00;-5.55;-6.66
173874244;2023.09.29 10:43:48;buy;0.01;usdchf#;0.90958;0.90970;0.00000;2023.09.29 10:50:44;0.90970;0.00;0.00;0.00;0.12
173870195;2023.09.29 09:21:48;sell;0.10;gbpusd#;122.366;122.353;0.00000;2023.09.29 11:07:32;122.356;0.00;0.00;0.00;0.94
173871680;2023.09.29 10:07:28;buy;0.01;audchf#;0.58975;0.58975;0.00000;2023.09.29 11:27:58;0.58975;0.00;0.00;0.00;0.00
173820300;2023.09.27 16:35:03;buy;0.10;eurgbp#;0.86693;0.86696;0.86723;2023.09.29 11:54:54;0.86723;0.00;0.00;-2.20;3.46
173870853;2023.09.29 09:45:50;buy;0.01;usdchf#;0.91215;0.00000;0.00000;2023.09.29 11:55:58;0.90979;0.00;0.00;0.00;-2.45
173879702;2023.09.29 12:33:14;sell;0.01;gbpjpy#;182.601;182.601;0.000;2023.09.29 12:42:35;182.602;0.00;0.00;0.00;-0.01
173880340;2023.09.29 12:46:45;sell;0.05;gbpjpy#;182.733;182.778;0.000;2023.09.29 12:49:34;182.779;0.00;0.00;0.00;-1.46
173880466;2023.09.29 12:49:45;sell;0.05;gbpjpy#;182.732;182.777;0.000;2023.09.29 12:51:02;182.782;0.00;0.00;0.00;-1.57
173881385;2023.09.29 13:02:53;sell;0.01;gbpjpy#;182.747;182.736;0.000;2023.09.29 13:10:43;182.743;0.00;0.00;0.00;0.03
173869589;2023.09.29 08:57:08;buy;0.10;usdjpy#;149.171;149.221;0.000;2023.09.29 14:38:04;149.220;0.00;0.00;0.00;3.10
173885335;2023.09.29 14:37:45;buy;0.05;nzdusd#;0.60260;0.60294;0.00000;2023.09.29 14:44:26;0.60294;0.00;0.00;0.00;1.61
173883795;2023.09.29 14:09:47;buy;0.01;eurgbp#;0.86473;0.86478;0.00000;2023.09.29 15:23:55;0.86479;0.00;0.00;0.00;0.07
173884601;2023.09.29 14:23:06;buy;0.01;nzdusd#;0.60346;0.60368;0.00000;2023.09.29 15:30:07;0.60368;0.00;0.00;0.00;0.20
173884135;2023.09.29 14:15:31;buy;0.01;audusd#;0.64922;0.00000;0.64961;2023.09.29 15:30:09;0.64961;0.00;0.00;0.00;0.37
173879698;2023.09.29 12:33:09;sell;0.01;gbpusd#;122.506;122.489;122.412;2023.09.29 15:32:25;122.489;0.00;0.00;0.00;0.16
173895791;2023.09.29 16:58:41;buy;0.10;eurjpy#;157.921;0.000;158.000;2023.09.29 17:18:58;157.947;0.00;0.00;0.00;1.65
173819552;2023.09.27 16:18:49;buy;0.10;eurgbp#;0.86752;0.00000;0.86794;2023.09.29 17:19:45;0.86767;0.00;0.00;-2.20;1.73
173898563;2023.09.29 17:25:19;buy;0.01;nzdusd#;0.60072;0.60105;0.00000;2023.09.29 17:56:41;0.60104;0.00;0.00;0.00;0.30
173906181;2023.09.29 18:41:03;buy;0.05;audchf#;0.58951;0.58905;0.59238;2023.09.29 18:49:05;0.58902;0.00;0.00;0.00;-2.53
173906639;2023.09.29 18:49:52;buy;0.01;audchf#;0.58928;0.00000;0.00000;2023.09.29 19:00:37;0.58944;0.00;0.00;0.00;0.17
173908603;2023.09.29 20:04:14;buy;0.05;nzdusd#;0.59993;0.59928;0.00000;2023.09.29 20:12:01;0.59927;0.00;0.00;0.00;-3.12
173908711;2023.09.29 20:07:14;buy;0.05;nzdusd#;0.59978;0.59922;0.00000;2023.09.29 20:12:29;0.59921;0.00;0.00;0.00;-2.70
173909765;2023.09.29 21:04:22;buy;0.01;gbpjpy#;182.142;182.218;0.000;2023.09.29 21:28:46;182.214;0.00;0.00;0.00;0.46
173909212;2023.09.29 20:21:42;buy;0.01;nzdusd#;0.59934;0.59994;0.00000;2023.09.29 22:02:54;0.59993;0.00;0.00;0.00;0.56
173910336;2023.09.29 21:56:27;sell;0.01;audusd#;0.64332;0.64325;0.00000;2023.09.29 22:46:36;0.64328;0.00;0.00;0.00;0.04
173910765;2023.09.29 22:42:43;buy;0.01;usdjpy#;149.381;149.405;0.000;2023.09.29 22:50:19;149.404;0.00;0.00;0.00;0.15
173910510;2023.09.29 22:00:27;sell;0.01;gbpusd#;122.057;0.00000;0.00000;2023.09.29 23:25:25;122.020;0.00;0.00;0.00;0.35
173909489;2023.09.29 20:51:05;buy;0.01;nzdusd#;0.59920;0.00000;0.00000;2023.09.29 23:25:26;0.59948;0.00;0.00;0.00;0.27
173910512;2023.09.29 22:00:53;sell;0.01;eurusd#;105.771;0.00000;0.00000;2023.09.29 23:25:28;105.722;0.00;0.00;0.00;0.46
173917074;2023.10.02 08:28:54;sell;0.01;usdchf#;0.91623;0.91614;0.00000;2023.10.02 08:57:57;0.91614;0.00;0.00;0.00;0.09
173917319;2023.10.02 08:38:43;buy;0.01;usdjpy#;149.692;149.697;0.000;2023.10.02 09:17:12;149.696;0.00;0.00;0.00;0.03
173919016;2023.10.02 09:39:31;buy limit;0.01;eurusd#;105.648;0.00000;0.00000;2023.10.02 09:39:37;105.743;cancelled;;;
173917842;2023.10.02 08:53:35;buy;0.01;audchf#;0.58591;0.58643;0.00000;2023.10.02 09:43:05;0.58643;0.00;0.00;0.00;0.54
173919054;2023.10.02 09:40:42;sell;0.01;eurusd#;105.721;105.748;0.00000;2023.10.02 09:43:10;105.748;0.00;0.00;0.00;-0.26
173918498;2023.10.02 09:24:44;sell;0.01;audchf#;0.58663;0.58663;0.00000;2023.10.02 09:45:28;0.58663;0.00;0.00;0.00;0.00
173919508;2023.10.02 09:58:48;buy;0.01;gbpusd#;122.131;122.069;0.00000;2023.10.02 10:02:55;122.067;0.00;0.00;0.00;-0.60
173919854;2023.10.02 10:03:15;sell;0.01;gbpusd#;122.075;122.054;0.00000;2023.10.02 10:39:49;122.056;0.00;0.00;0.00;0.18
173920696;2023.10.02 10:36:56;buy;0.01;usdchf#;0.91161;0.91166;0.00000;2023.10.02 10:49:26;0.91166;0.00;0.00;0.00;0.05
173918501;2023.10.02 09:24:53;sell;0.01;audusd#;0.64089;0.64084;0.00000;2023.10.02 11:47:54;0.64084;0.00;0.00;0.00;0.04
173920246;2023.10.02 10:16:51;buy;0.01;usdchf#;0.91242;0.91261;0.00000;2023.10.02 12:50:33;0.91261;0.00;0.00;0.00;0.20
173927835;2023.10.02 15:37:27;sell;0.01;gbpjpy#;182.192;182.176;0.000;2023.10.02 15:41:24;182.176;0.00;0.00;0.00;0.11
173927551;2023.10.02 15:28:27;sell;0.01;gbpusd#;121.654;121.639;121.476;2023.10.02 15:41:26;121.639;0.00;0.00;0.00;0.14
173927449;2023.10.02 15:22:49;sell;0.01;gbpjpy#;182.088;182.059;181.868;2023.10.02 15:55:41;182.062;0.00;0.00;0.00;0.17
173927107;2023.10.02 15:11:37;sell;0.01;gbpusd#;121.541;121.541;0.00000;2023.10.02 15:55:56;121.544;0.00;0.00;0.00;-0.03
173928629;2023.10.02 16:12:25;buy;0.01;audusd#;0.63865;0.63891;0.63939;2023.10.02 16:24:26;0.63891;0.00;0.00;0.00;0.25
